municipalidad,anio_semestre,tipo_compra,RubroN1,monto_neto_clp,n_items,n_ordenes
Santiago,2018-1,licitacion,"Equipos y suministros de imprenta, fotográficos y audiovisuales",8387000,27,24
Santiago,2018-1,licitacion,Equipos y suministros de limpieza,62259958,9,7
Santiago,2018-1,licitacion,"Equipos, accesorios y suministros de oficina",33896410,14,7
Santiago,2018-1,licitacion,"Equipos, suministros y accesorios deportivos y recreativos",6656464,8,6
Santiago,2018-1,licitacion,Herramientas y maquinaria en general,2633658,24,11
Santiago,2018-1,licitacion,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",32303202,19,11
Santiago,2018-1,licitacion,Maquinaria para construcción y edificación,54798145,1,1
Santiago,2018-1,licitacion,Maquinaria para fabricación y transformación industrial,1786575,6,6
Santiago,2018-1,licitacion,Maquinaria para generación y distribución de energía,72470,3,2
Santiago,2018-1,licitacion,Maquinaria para minería y perforación,48624294,13,13
Santiago,2018-1,licitacion,"Maquinarias, equipos y suministros para la industria de servicios",4634810,4,4
Santiago,2018-1,licitacion,Medicamentos y productos farmacéuticos,217003821,395,307
Santiago,2018-1,licitacion,Muebles y mobiliario,26050403,9,8
Santiago,2018-1,licitacion,"Muebles, accesorios, electrodomésticos y productos electrónicos",7285761,17,10
Santiago,2018-1,licitacion,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",160016224,3,2
Santiago,2018-1,licitacion,Productos de papel,17443225,5,4
Santiago,2018-1,licitacion,"Productos derivados de minerales, plantas y animales",17140300,22,17
Santiago,2018-1,licitacion,Productos impresos y publicaciones,537750,1,1
Santiago,2018-1,licitacion,Productos químicos industriales,6035830,11,9
Santiago,2018-1,licitacion,"Resinas, cauchos, espumas y elastómeros",5964960,3,3
Santiago,2018-1,licitacion,"Ropa, maletas y productos de aseo personal",47176312,62,48
Santiago,2018-1,licitacion,"Salud, servicios sanitarios y alimentación",233584964,127,43
Santiago,2018-1,licitacion,"Servicios agrícolas, pesqueros, forestales y relacionados con la fauna",315454054,32,18
Santiago,2018-1,licitacion,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información",99038031,117,64
Santiago,2018-1,licitacion,Servicios básicos y de información pública,17987923,17,10
Santiago,2018-1,licitacion,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",109678215,11,9
Santiago,2018-1,licitacion,Servicios de construcción y mantenimiento,8930273478,50,47
Santiago,2018-1,licitacion,Servicios de cuidado personal y domésticos,243649392,6,4
Santiago,2018-1,licitacion,"Servicios de defensa nacional, orden público y seguridad",60739404,8,5
Santiago,2018-1,licitacion,Servicios de limpieza industrial,109677252,4,4
Santiago,2018-1,licitacion,Servicios de producción y fabricación industrial,3584384,12,12
Santiago,2018-1,licitacion,"Servicios de transporte, almacenaje y correo",724839211,110,107
Santiago,2018-1,licitacion,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",96346143,24,19
Santiago,2018-1,licitacion,"Servicios financieros, pensiones y seguros",320809362,16,8
Santiago,2018-1,licitacion,Servicios medioambientales,17000000,1,1
Santiago,2018-1,licitacion,"Servicios profesionales, administrativos y consultorías de gestión empresarial",14928500,2,2
Santiago,2018-1,licitacion,"Tecnologías de la información, telecomunicaciones y radiodifusión",740730327,52,23
Santiago,2018-1,licitacion,Vehículos y equipamiento en general,636000,2,1
Santiago,2018-1,licitacion,,247716347,62,62
Santiago,2018-1,trato_directo,"Alimentos, bebidas y tabaco",1847032,7,7
Santiago,2018-1,trato_directo,Artículos de fabricación y producción,522080,14,5
Santiago,2018-1,trato_directo,Artículos eléctricos y de iluminación,20724310,9,7
Santiago,2018-1,trato_directo,"Artículos para estructuras, obras y construcciones",19937105,16,16
Santiago,2018-1,trato_directo,"Combustibles, lubricantes y anticorrosivos",638957,1,1
Santiago,2018-1,trato_directo,"Educación, formación, entrenamiento y capacitación",6850000,3,3
Santiago,2018-1,trato_directo,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",1162800,5,4
Santiago,2018-1,trato_directo,Equipamiento para laboratorios,35258863,5,5
Santiago,2018-1,trato_directo,Equipamiento para manejo y estiba de materiales,1604559,4,4
Santiago,2018-1,trato_directo,Equipamiento y suministros médicos,1400025,8,6
Santiago,2018-1,trato_directo,"Equipos y suministros de defensa, orden público, protección y seguridad",132325,2,2
Santiago,2018-1,trato_directo,"Equipos y suministros de imprenta, fotográficos y audiovisuales",104400,1,1
Santiago,2018-1,trato_directo,"Equipos, accesorios y suministros de oficina",2765,1,1
Santiago,2018-1,trato_directo,"Equipos, suministros y accesorios deportivos y recreativos",270000,1,1
Santiago,2018-1,trato_directo,Herramientas y maquinaria en general,46050,2,1
Santiago,2018-1,trato_directo,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",2509673,9,5
Santiago,2018-1,trato_directo,Maquinaria para fabricación y transformación industrial,3120110,13,12
Santiago,2018-1,trato_directo,Maquinaria para generación y distribución de energía,1696500,6,6
Santiago,2018-1,trato_directo,Maquinaria para minería y perforación,2595300,3,2
Santiago,2018-1,trato_directo,"Maquinarias, equipos y suministros para la industria de servicios",143711620,13,11
Santiago,2018-1,trato_directo,Muebles y mobiliario,15099480,27,13
Santiago,2018-1,trato_directo,"Muebles, accesorios, electrodomésticos y productos electrónicos",402478,13,4
Santiago,2018-1,trato_directo,"Organizaciones sociales, laborales y clubes",4728000,1,1
Santiago,2018-1,trato_directo,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",1377036,66,5
Santiago,2018-1,trato_directo,"Productos derivados de minerales, plantas y animales",252101,1,1
Santiago,2018-1,trato_directo,Productos impresos y publicaciones,956141,3,3
Santiago,2018-1,trato_directo,Productos químicos industriales,2600000,2,2
Santiago,2018-1,trato_directo,"Ropa, maletas y productos de aseo personal",451750,5,2
Santiago,2018-1,trato_directo,"Salud, servicios sanitarios y alimentación",140774710,1,1
Santiago,2018-1,trato_directo,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información",2834390,2,2
Santiago,2018-1,trato_directo,Servicios básicos y de información pública,47470566,10,10
Santiago,2018-1,trato_directo,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",252101,1,1
Santiago,2018-1,trato_directo,Servicios de construcción y mantenimiento,110081364,65,62
Santiago,2018-1,trato_directo,Servicios de limpieza industrial,563292866,7,7
Santiago,2018-1,trato_directo,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",523980,3,2
Santiago,2018-1,trato_directo,"Servicios profesionales, administrativos y consultorías de gestión empresarial",48030379,7,7
Santiago,2018-1,trato_directo,"Tecnologías de la información, telecomunicaciones y radiodifusión",19253886,5,5
Santiago,2018-2,convenio_marco,"Alimentos, bebidas y tabaco",15480513,120,29
Santiago,2018-2,convenio_marco,Artículos de electrónica,977528,3,3
Santiago,2018-2,convenio_marco,Artículos de fabricación y producción,47309580,312,171
Santiago,2018-2,convenio_marco,Artículos eléctricos y de iluminación,26894213,93,63
Santiago,2018-2,convenio_marco,"Artículos para estructuras, obras y construcciones",26819785,110,73
Santiago,2018-2,convenio_marco,Artículos para plantas y animales,421090,9,4
Santiago,2018-2,convenio_marco,"Combustibles, lubricantes y anticorrosivos",11504941,66,40
Santiago,2018-2,convenio_marco,"Educación, formación, entrenamiento y capacitación",285653567,51,39
Santiago,2018-2,convenio_marco,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",13077615,90,52
Santiago,2018-2,convenio_marco,Equipamiento para laboratorios,7671147,44,40
Santiago,2018-2,convenio_marco,Equipamiento para manejo y estiba de materiales,936000,17,15
Santiago,2018-2,convenio_marco,Equipamiento y suministros médicos,89562772,332,138
Santiago,2018-2,convenio_marco,"Equipos y suministros de defensa, orden público, protección y seguridad",17050542,85,56
Santiago,2018-2,convenio_marco,"Equipos y suministros de imprenta, fotográficos y audiovisuales",1132208,9,9
Santiago,2018-2,convenio_marco,Equipos y suministros de limpieza,47385435,676,142
Santiago,2018-2,convenio_marco,"Equipos, accesorios y suministros de oficina",189438279,1557,545
Santiago,2018-2,convenio_marco,"Equipos, suministros y accesorios deportivos y recreativos",6048740,11,7
Santiago,2018-2,convenio_marco,Herramientas y maquinaria en general,13592567,142,85
Santiago,2018-2,convenio_marco,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",20545904,250,137
Santiago,2018-2,convenio_marco,Maquinaria para construcción y edificación,33250,1,1
Santiago,2018-2,convenio_marco,Maquinaria para fabricación y transformación industrial,5535841,48,40
Santiago,2018-2,convenio_marco,Maquinaria para generación y distribución de energía,5148658,40,22
Santiago,2018-2,convenio_marco,Maquinaria para minería y perforación,1011790,17,12
Santiago,2018-2,convenio_marco,"Maquinarias, equipos y suministros para la industria de servicios",1636656,19,5
Santiago,2018-2,convenio_marco,Muebles y mobiliario,218411736,344,273
Santiago,2018-2,convenio_marco,"Muebles, accesorios, electrodomésticos y productos electrónicos",13016008,38,35
Santiago,2018-2,convenio_marco,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",274010278,29,29
Santiago,2018-2,convenio_marco,Productos de papel,170480335,637,313
Santiago,2018-2,convenio_marco,"Productos derivados de minerales, plantas y animales",3312450,36,27
Santiago,2018-2,convenio_marco,Productos impresos y publicaciones,65080166,585,171
Santiago,2018-2,convenio_marco,Productos químicos industriales,16846376,173,102
Santiago,2018-2,convenio_marco,"Resinas, cauchos, espumas y elastómeros",269846,3,3
Santiago,2018-2,convenio_marco,"Ropa, maletas y productos de aseo personal",24482586,179,94
Santiago,2018-2,convenio_marco,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información",204584027,35,26
Santiago,2018-2,convenio_marco,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",558809489,265,142
Santiago,2018-2,convenio_marco,Servicios de construcción y mantenimiento,21900,1,1
Santiago,2018-2,convenio_marco,Servicios de limpieza industrial,105360,1,1
Santiago,2018-2,convenio_marco,"Servicios de transporte, almacenaje y correo",57300996,89,85
Santiago,2018-2,convenio_marco,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",13315672,17,16
Santiago,2018-2,convenio_marco,"Servicios financieros, pensiones y seguros",1051500,3,1
Santiago,2018-2,convenio_marco,"Servicios profesionales, administrativos y consultorías de gestión empresarial",51720804,75,67
Santiago,2018-2,convenio_marco,"Tecnologías de la información, telecomunicaciones y radiodifusión",70854913,105,95
Santiago,2018-2,convenio_marco,Vehículos y equipamiento en general,556000,2,2
Santiago,2018-2,convenio_marco,,657028973,1465,813
Santiago,2018-2,licitacion,"Alimentos, bebidas y tabaco",14002500,6,6
Santiago,2018-2,licitacion,Artículos de fabricación y producción,4972960,84,13
Santiago,2018-2,licitacion,Artículos eléctricos y de iluminación,65523773,13,4
Santiago,2018-2,licitacion,"Artículos para estructuras, obras y construcciones",59036134,39,30
Santiago,2018-2,licitacion,Artículos para plantas y animales,9567810,21,11
Santiago,2018-2,licitacion,"Combustibles, lubricantes y anticorrosivos",75800424,89,87
Santiago,2018-2,licitacion,"Educación, formación, entrenamiento y capacitación",6820468,4,4
Santiago,2018-2,licitacion,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",6375254,32,8
Santiago,2018-2,licitacion,Equipamiento para laboratorios,11753900,11,9
Santiago,2018-2,licitacion,Equipamiento para manejo y estiba de materiales,266560661,20,15
Santiago,2018-2,licitacion,Equipamiento y suministros médicos,42049734,122,66
Santiago,2018-2,licitacion,"Equipos y suministros de defensa, orden público, protección y seguridad",704566311,76,59
Santiago,2018-2,licitacion,"Equipos y suministros de imprenta, fotográficos y audiovisuales",17814865,64,56
Santiago,2018-2,licitacion,Equipos y suministros de limpieza,71250696,13,11
Santiago,2018-2,licitacion,"Equipos, accesorios y suministros de oficina",16710060,23,13
Santiago,2018-2,licitacion,"Equipos, suministros y accesorios deportivos y recreativos",17235142,54,17
Santiago,2018-2,licitacion,Herramientas y maquinaria en general,1278446,41,9
Santiago,2018-2,licitacion,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",6002940,25,9
Santiago,2018-2,licitacion,"Maquinaria para agricultura, pesca y silvicultura",889770,7,2
Santiago,2018-2,licitacion,Maquinaria para construcción y edificación,13700000,1,1
Santiago,2018-2,licitacion,Maquinaria para fabricación y transformación industrial,691740,15,7
Santiago,2018-2,licitacion,Maquinaria para generación y distribución de energía,256760,2,2
Santiago,2018-2,licitacion,Maquinaria para minería y perforación,46119642,15,15
Santiago,2018-2,licitacion,"Maquinarias, equipos y suministros para la industria de servicios",1800000,1,1
Santiago,2018-2,licitacion,Medicamentos y productos farmacéuticos,201421213,240,214
Santiago,2018-2,licitacion,Muebles y mobiliario,23537762,15,13
Santiago,2018-2,licitacion,"Muebles, accesorios, electrodomésticos y productos electrónicos",10997187,16,9
Santiago,2018-2,licitacion,"Organizaciones sociales, laborales y clubes",750000,1,1
Santiago,2018-2,licitacion,Productos de papel,527334,2,2
Santiago,2018-2,licitacion,"Productos derivados de minerales, plantas y animales",5379395,20,11
Santiago,2018-2,licitacion,Productos químicos industriales,6573670,19,9
Santiago,2018-2,licitacion,"Ropa, maletas y productos de aseo personal",6030026,25,24
Santiago,2018-2,licitacion,"Salud, servicios sanitarios y alimentación",583297158,230,89
Santiago,2018-2,licitacion,"Servicios agrícolas, pesqueros, forestales y relacionados con la fauna",106592723,28,15
Santiago,2018-2,licitacion,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información",39282073,9,9
Santiago,2018-2,licitacion,Servicios básicos y de información pública,81297403,30,8
