municipalidad,anio_semestre,tipo_compra,TamanoProveedor,monto_neto_clp,n_items,n_ordenes,n_proveedores
Providencia,2022-2,trato_directo,Mediana,57625606,21,21,9
Providencia,2022-2,trato_directo,Micro,163334494,51,37,28
Providencia,2022-2,trato_directo,NoClasificado,54546143,10,10,8
Providencia,2022-2,trato_directo,Pequeña,178049944,44,38,18
Providencia,2023-1,compra_agil,Grande,86788547,874,57,34
Providencia,2023-1,compra_agil,Mediana,18281167,81,22,18
Providencia,2023-1,compra_agil,Micro,87935605,325,119,88
Providencia,2023-1,compra_agil,NoClasificado,60132556,318,73,61
Providencia,2023-1,compra_agil,Pequeña,77948700,389,105,76
Providencia,2023-1,convenio_marco,Grande,492144462,25,19,9
Providencia,2023-1,convenio_marco,Mediana,8766800,2,2,1
Providencia,2023-1,convenio_marco,Micro,2896950,1,1,1
Providencia,2023-1,licitacion,Grande,4265648670,158,114,49
Providencia,2023-1,licitacion,Mediana,2689814907,86,75,29
Providencia,2023-1,licitacion,Micro,988046848,158,61,46
Providencia,2023-1,licitacion,NoClasificado,478473159,60,33,23
Providencia,2023-1,licitacion,Pequeña,1305822284,223,129,58
Providencia,2023-1,trato_directo,Grande,592096705,156,143,30
Providencia,2023-1,trato_directo,Mediana,34857854,11,11,6
Providencia,2023-1,trato_directo,Micro,71578700,35,32,25
Providencia,2023-1,trato_directo,NoClasificado,12818810,6,5,5
Providencia,2023-1,trato_directo,Pequeña,87228487,42,32,20
Providencia,2023-2,compra_agil,Grande,33258122,121,43,29
Providencia,2023-2,compra_agil,Mediana,40264947,353,36,29
Providencia,2023-2,compra_agil,Micro,51186862,248,87,64
Providencia,2023-2,compra_agil,NoClasificado,27139904,130,32,24
Providencia,2023-2,compra_agil,Pequeña,109987932,593,151,117
Providencia,2023-2,convenio_marco,Grande,302132853,28,21,7
Providencia,2023-2,convenio_marco,Mediana,82557384,12,6,6
Providencia,2023-2,convenio_marco,Micro,7477840,1,1,1
Providencia,2023-2,licitacion,Grande,2145861009,183,110,48
Providencia,2023-2,licitacion,Mediana,3431780888,194,123,43
Providencia,2023-2,licitacion,Micro,407132425,154,59,40
Providencia,2023-2,licitacion,NoClasificado,1045640581,102,24,14
Providencia,2023-2,licitacion,Pequeña,1912724009,444,152,76
Providencia,2023-2,trato_directo,Grande,148784579,111,102,24
Providencia,2023-2,trato_directo,Mediana,340206646,37,32,21
Providencia,2023-2,trato_directo,Micro,41463008,17,17,16
Providencia,2023-2,trato_directo,NoClasificado,27464100,15,15,14
Providencia,2023-2,trato_directo,Pequeña,287563861,58,42,32
Providencia,2024-1,compra_agil,Grande,38640530,187,53,29
Providencia,2024-1,compra_agil,Mediana,23428775,65,39,31
Providencia,2024-1,compra_agil,Micro,80242163,337,112,77
Providencia,2024-1,compra_agil,NoClasificado,34407158,222,47,35
Providencia,2024-1,compra_agil,Pequeña,104212763,530,144,116
Providencia,2024-1,convenio_marco,Grande,489673315,26,14,6
Providencia,2024-1,convenio_marco,Mediana,15335400,4,4,2
Providencia,2024-1,licitacion,Grande,3868394711,204,106,36
Providencia,2024-1,licitacion,Mediana,3860980683,173,119,43
Providencia,2024-1,licitacion,Micro,1143030726,93,51,35
Providencia,2024-1,licitacion,NoClasificado,395178948,53,34,25
Providencia,2024-1,licitacion,Pequeña,2971944825,393,136,84
Providencia,2024-1,trato_directo,Grande,361338823,145,133,38
Providencia,2024-1,trato_directo,Mediana,117355295,30,25,22
Providencia,2024-1,trato_directo,Micro,124524857,34,32,29
Providencia,2024-1,trato_directo,NoClasificado,224182717,25,21,21
Providencia,2024-1,trato_directo,Pequeña,414950133,109,67,43
Providencia,2024-2,compra_agil,1.0,52600098,241,47,29
Providencia,2024-2,compra_agil,2.0,117799404,1379,69,46
Providencia,2024-2,compra_agil,3.0,63420415,344,91,64
Providencia,2024-2,compra_agil,4.0,127682829,766,138,99
Providencia,2024-2,compra_agil,Micro,110000,1,1,1
Providencia,2024-2,compra_agil,NoClasificado,70163380,290,78,58
Providencia,2024-2,convenio_marco,1.0,158792284,26,18,8
Providencia,2024-2,convenio_marco,2.0,7430000,2,2,1
Providencia,2024-2,licitacion,1.0,2273922952,136,99,29
Providencia,2024-2,licitacion,2.0,2720202160,141,105,36
Providencia,2024-2,licitacion,3.0,246707616,115,60,38
Providencia,2024-2,licitacion,4.0,3925501154,281,154,87
Providencia,2024-2,licitacion,Micro,3770949,41,4,3
Providencia,2024-2,licitacion,NoClasificado,1222124748,61,55,29
Providencia,2024-2,trato_directo,1.0,414844682,100,98,24
Providencia,2024-2,trato_directo,2.0,73298343,22,22,11
Providencia,2024-2,trato_directo,3.0,91413261,13,13,12
Providencia,2024-2,trato_directo,4.0,41231975,43,35,24
Providencia,2024-2,trato_directo,Micro,12719550,17,17,12
Providencia,2024-2,trato_directo,NoClasificado,27712068,21,20,20
Providencia,2024-2,trato_directo,Pequeña,1347920,2,2,2
Providencia,2025-1,compra_agil,Grande,1642761,18,8,7
Providencia,2025-1,compra_agil,Mediana,68992682,268,73,51
Providencia,2025-1,compra_agil,Micro,122573993,520,120,79
Providencia,2025-1,compra_agil,NoClasificado,185462191,879,106,74
Providencia,2025-1,compra_agil,Pequeña,244528693,928,158,107
Providencia,2025-1,convenio_marco,Grande,509911888,24,16,5
Providencia,2025-1,convenio_marco,Mediana,2648999,2,2,2
Providencia,2025-1,convenio_marco,Pequeña,18024100,2,2,2
Providencia,2025-1,licitacion,Grande,7604613490,138,106,42
Providencia,2025-1,licitacion,Mediana,3940928946,109,64,32
Providencia,2025-1,licitacion,Micro,902014533,76,42,33
Providencia,2025-1,licitacion,NoClasificado,4135528249,59,37,25
Providencia,2025-1,licitacion,Pequeña,1030595853,260,96,53
Providencia,2025-1,trato_directo,Grande,681434235,119,108,21
Providencia,2025-1,trato_directo,Mediana,567753590,27,23,13
Providencia,2025-1,trato_directo,Micro,80915407,23,20,17
Providencia,2025-1,trato_directo,NoClasificado,37511851,18,16,15
Providencia,2025-1,trato_directo,Pequeña,223502610,84,45,32
Providencia,2025-2,compra_agil,Grande,20159665,23,9,8
Providencia,2025-2,compra_agil,Mediana,151863168,415,53,44
Providencia,2025-2,compra_agil,Micro,383971035,1524,103,70
Providencia,2025-2,compra_agil,NoClasificado,377549382,1818,150,120
Providencia,2025-2,compra_agil,Pequeña,382924366,1121,185,124
Providencia,2025-2,convenio_marco,Grande,161358547,19,14,5
Providencia,2025-2,convenio_marco,Mediana,8031000,2,2,2
Providencia,2025-2,convenio_marco,Pequeña,25244120,3,3,2
Providencia,2025-2,licitacion,Grande,4309476072,108,83,37
Providencia,2025-2,licitacion,Mediana,29621029121,107,66,30
Providencia,2025-2,licitacion,Micro,689772165,54,36,27
Providencia,2025-2,licitacion,NoClasificado,3600590879,59,46,31
Providencia,2025-2,licitacion,Pequeña,8284058433,210,103,62
Providencia,2025-2,trato_directo,Grande,116067881,74,71,20
Providencia,2025-2,trato_directo,Mediana,52993848,16,16,5
Providencia,2025-2,trato_directo,Micro,27822218,7,7,6
Providencia,2025-2,trato_directo,NoClasificado,13207600,7,5,5
Providencia,2025-2,trato_directo,Pequeña,29479282,13,10,9
Pudahuel,2015-1,convenio_marco,Grande,283435611,349,107,21
Pudahuel,2015-1,convenio_marco,Mediana,217079894,117,76,15
Pudahuel,2015-1,convenio_marco,Micro,103714038,131,93,30
Pudahuel,2015-1,convenio_marco,Pequeña,82146282,80,68,20
Pudahuel,2015-1,licitacion,Grande,59600175,11,11,4
Pudahuel,2015-1,licitacion,Mediana,381002515,100,54,10
Pudahuel,2015-1,licitacion,Micro,198586762,335,73,54
Pudahuel,2015-1,licitacion,Pequeña,181586012,153,55,28
Pudahuel,2015-1,trato_directo,Grande,58014095,350,335,19
Pudahuel,2015-1,trato_directo,Mediana,90967903,61,54,14
Pudahuel,2015-1,trato_directo,Micro,77407201,268,122,47
Pudahuel,2015-1,trato_directo,Pequeña,55056162,257,72,26
Pudahuel,2015-2,convenio_marco,Grande,300836875,745,154,22
Pudahuel,2015-2,convenio_marco,Mediana,580040516,259,145,29
Pudahuel,2015-2,convenio_marco,Micro,240123433,379,166,48
Pudahuel,2015-2,convenio_marco,NoClasificado,183000,1,1,1
Pudahuel,2015-2,convenio_marco,Pequeña,226342591,468,156,27
Pudahuel,2015-2,licitacion,Grande,273166039,69,45,10
Pudahuel,2015-2,licitacion,Mediana,895943209,126,77,13
Pudahuel,2015-2,licitacion,Micro,238041704,177,60,44
Pudahuel,2015-2,licitacion,Pequeña,513891419,165,73,25
Pudahuel,2015-2,trato_directo,Grande,162989774,300,282,19
Pudahuel,2015-2,trato_directo,Mediana,250946920,182,166,16
Pudahuel,2015-2,trato_directo,Micro,192393222,315,167,75
Pudahuel,2015-2,trato_directo,Pequeña,69940623,157,54,32
Pudahuel,2016-1,convenio_marco,Grande,125578066,271,86,22
Pudahuel,2016-1,convenio_marco,Mediana,323562923,193,122,23
Pudahuel,2016-1,convenio_marco,Micro,225144801,425,159,43
Pudahuel,2016-1,convenio_marco,NoClasificado,189500,2,2,1
Pudahuel,2016-1,convenio_marco,Pequeña,162638551,203,84,23
Pudahuel,2016-1,licitacion,Grande,19904177,17,17,2
Pudahuel,2016-1,licitacion,Mediana,543938270,48,48,6
Pudahuel,2016-1,licitacion,Micro,133548130,40,30,24
Pudahuel,2016-1,licitacion,Pequeña,348010241,48,45,10
Pudahuel,2016-1,trato_directo,Grande,109543454,317,316,18
Pudahuel,2016-1,trato_directo,Mediana,23544674,176,173,15
Pudahuel,2016-1,trato_directo,Micro,123403488,593,158,47
Pudahuel,2016-1,trato_directo,Pequeña,51241004,82,37,24
Pudahuel,2016-2,convenio_marco,Grande,361773179,393,116,24
Pudahuel,2016-2,convenio_marco,Mediana,430607190,198,113,18
Pudahuel,2016-2,convenio_marco,Micro,359978613,312,183,42
Pudahuel,2016-2,convenio_marco,NoClasificado,1133314,2,2,1
Pudahuel,2016-2,convenio_marco,Pequeña,382559620,270,174,28
Pudahuel,2016-2,licitacion,Grande,210129311,12,12,4
Pudahuel,2016-2,licitacion,Mediana,288383624,17,17,5
Pudahuel,2016-2,licitacion,Micro,151557306,26,22,10
Pudahuel,2016-2,licitacion,Pequeña,426631079,44,43,16
Pudahuel,2016-2,trato_directo,Grande,111238965,281,272,14
Pudahuel,2016-2,trato_directo,Mediana,29155374,143,113,17
Pudahuel,2016-2,trato_directo,Micro,237486364,738,243,79
Pudahuel,2016-2,trato_directo,NoClasificado,1464000,2,2,2
Pudahuel,2016-2,trato_directo,Pequeña,51563769,245,67,26
Pudahuel,2017-1,convenio_marco,Grande,353738659,753,162,23
Pudahuel,2017-1,convenio_marco,Mediana,126839996,176,84,20
Pudahuel,2017-1,convenio_marco,Micro,272764424,357,168,52
Pudahuel,2017-1,convenio_marco,Pequeña,248247917,206,122,27
Pudahuel,2017-1,licitacion,Grande,125651836,6,6,3
Pudahuel,2017-1,licitacion,Mediana,32551492,4,4,3
Pudahuel,2017-1,licitacion,Micro,92808500,24,19,15
Pudahuel,2017-1,licitacion,Pequeña,256326028,37,35,10
Pudahuel,2017-1,trato_directo,Grande,55794632,212,206,16
Pudahuel,2017-1,trato_directo,Mediana,24816330,76,69,11
Pudahuel,2017-1,trato_directo,Micro,122386750,576,143,39
Pudahuel,2017-1,trato_directo,Pequeña,37474351,53,35,22
Pudahuel,2017-2,convenio_marco,Grande,338789163,542,148,23
Pudahuel,2017-2,convenio_marco,Mediana,209398661,334,117,24
Pudahuel,2017-2,convenio_marco,Micro,664714547,376,263,69
Pudahuel,2017-2,convenio_marco,Pequeña,399429543,367,203,37
Pudahuel,2017-2,licitacion,Grande,10645090,4,4,2
Pudahuel,2017-2,licitacion,Mediana,590971,1,1,1
Pudahuel,2017-2,licitacion,Micro,164724327,22,22,20
Pudahuel,2017-2,licitacion,Pequeña,103071515,10,10,8
Pudahuel,2017-2,trato_directo,Grande,4062132,24,14,4
Pudahuel,2017-2,trato_directo,Mediana,6068674,9,9,7
Pudahuel,2017-2,trato_directo,Micro,180680425,460,182,66
Pudahuel,2017-2,trato_directo,Pequeña,158018486,248,44,17
Pudahuel,2018-1,convenio_marco,Grande,349642682,841,177,29
Pudahuel,2018-1,convenio_marco,Mediana,175227199,261,76,17
Pudahuel,2018-1,convenio_marco,Micro,399917603,244,170,51
Pudahuel,2018-1,convenio_marco,Pequeña,238216120,195,105,42
Pudahuel,2018-1,licitacion,Grande,99000000,1,1,1
Pudahuel,2018-1,licitacion,Mediana,47771413,7,6,5
Pudahuel,2018-1,licitacion,Micro,122412000,21,21,13
Pudahuel,2018-1,licitacion,Pequeña,17397764,4,4,4
Pudahuel,2018-1,trato_directo,Grande,47364315,20,17,12
Pudahuel,2018-1,trato_directo,Mediana,8646270,11,6,5
Pudahuel,2018-1,trato_directo,Micro,107798151,300,84,39
Pudahuel,2018-1,trato_directo,NoClasificado,2284915,12,2,1
Pudahuel,2018-1,trato_directo,Pequeña,179336089,67,31,18
Pudahuel,2018-2,convenio_marco,Grande,289202586,569,117,31
Pudahuel,2018-2,convenio_marco,Mediana,171678161,199,76,24
Pudahuel,2018-2,convenio_marco,Micro,1032387229,487,294,73
Pudahuel,2018-2,convenio_marco,Pequeña,209478753,251,134,39
Pudahuel,2018-2,licitacion,Grande,70462838,4,4,3
Pudahuel,2018-2,licitacion,Micro,205774806,40,33,24
Pudahuel,2018-2,licitacion,Pequeña,65197207,7,7,7
Pudahuel,2018-2,trato_directo,Grande,10728496,89,20,6
Pudahuel,2018-2,trato_directo,Mediana,37782950,7,7,7
Pudahuel,2018-2,trato_directo,Micro,129801786,180,43,32
Pudahuel,2018-2,trato_directo,Pequeña,27730933,41,12,10
Pudahuel,2019-1,convenio_marco,Grande,534735905,506,84,25
Pudahuel,2019-1,convenio_marco,Mediana,93570414,111,32,15
Pudahuel,2019-1,convenio_marco,Micro,743084896,339,212,63
Pudahuel,2019-1,convenio_marco,Pequeña,303703470,557,109,31
Pudahuel,2019-1,licitacion,Grande,232890335,7,6,4
Pudahuel,2019-1,licitacion,Mediana,29575547,4,4,2
Pudahuel,2019-1,licitacion,Micro,89548083,14,13,12
Pudahuel,2019-1,licitacion,Pequeña,7321558,3,3,3
Pudahuel,2019-1,trato_directo,Grande,10847906,138,25,8
Pudahuel,2019-1,trato_directo,Mediana,5521328,15,9,7
Pudahuel,2019-1,trato_directo,Micro,45097704,79,39,19
Pudahuel,2019-1,trato_directo,NoClasificado,19000000,1,1,1
Pudahuel,2019-1,trato_directo,Pequeña,71143678,474,46,12
Pudahuel,2019-2,convenio_marco,Grande,122196504,177,52,24
Pudahuel,2019-2,convenio_marco,Mediana,75895166,130,38,16
Pudahuel,2019-2,convenio_marco,Micro,1102374098,477,252,81
Pudahuel,2019-2,convenio_marco,Pequeña,352292742,482,158,48
Pudahuel,2019-2,licitacion,Grande,239905256,2,2,2
Pudahuel,2019-2,licitacion,Mediana,6926898,1,1,1
Pudahuel,2019-2,licitacion,Micro,342993747,108,27,14
Pudahuel,2019-2,licitacion,NoClasificado,6000000,1,1,1
Pudahuel,2019-2,licitacion,Pequeña,2220022572,18,17,14
Pudahuel,2019-2,trato_directo,Grande,23206307,171,29,9
Pudahuel,2019-2,trato_directo,Mediana,67306773,35,15,8
Pudahuel,2019-2,trato_directo,Micro,152077056,71,48,34
Pudahuel,2019-2,trato_directo,NoClasificado,1344538,1,1,1
Pudahuel,2019-2,trato_directo,Pequeña,87153977,360,61,21
Pudahuel,2020-1,convenio_marco,Grande,129029961,386,35,11
Pudahuel,2020-1,convenio_marco,Mediana,52475450,40,15,8
Pudahuel,2020-1,convenio_marco,Micro,373905504,145,81,33
Pudahuel,2020-1,convenio_marco,Pequeña,110441847,145,46,18
Pudahuel,2020-1,licitacion,Grande,134350000,3,3,3
Pudahuel,2020-1,licitacion,Micro,331399978,189,24,6
Pudahuel,2020-1,licitacion,NoClasificado,11400000,1,1,1
Pudahuel,2020-1,trato_directo,Grande,5122608,21,7,6
Pudahuel,2020-1,trato_directo,Mediana,10800240,13,7,5
Pudahuel,2020-1,trato_directo,Micro,759097200,58,29,21
Pudahuel,2020-1,trato_directo,NoClasificado,8760000,2,2,2
Pudahuel,2020-1,trato_directo,Pequeña,110771925,57,23,16
Pudahuel,2020-2,compra_agil,Grande,34073,3,1,1
Pudahuel,2020-2,compra_agil,Micro,1598546,30,5,4
Pudahuel,2020-2,compra_agil,NoClasificado,1503200,12,4,4
Pudahuel,2020-2,convenio_marco,Grande,169507943,368,36,14
Pudahuel,2020-2,convenio_marco,Mediana,44867930,18,12,7
Pudahuel,2020-2,convenio_marco,Micro,386079890,150,92,45
Pudahuel,2020-2,convenio_marco,Pequeña,140639780,341,68,26
Pudahuel,2020-2,licitacion,Grande,33711000,3,3,3
Pudahuel,2020-2,licitacion,Mediana,9406000,2,2,2
Pudahuel,2020-2,licitacion,Micro,91684000,30,6,4
Pudahuel,2020-2,licitacion,Pequeña,39581202,4,4,4
Pudahuel,2020-2,trato_directo,Grande,1017627626,27,14,8
Pudahuel,2020-2,trato_directo,Mediana,38207781,3,3,3
Pudahuel,2020-2,trato_directo,Micro,526755264,111,45,28
Pudahuel,2020-2,trato_directo,NoClasificado,149010109,39,15,6
Pudahuel,2020-2,trato_directo,Pequeña,474177136,43,26,22
Pudahuel,2021-1,compra_agil,Grande,30992209,2363,14,7
Pudahuel,2021-1,compra_agil,Mediana,4621000,12,5,3
Pudahuel,2021-1,compra_agil,Micro,136706225,2808,30,26
Pudahuel,2021-1,compra_agil,Pequeña,8415157,43,15,13
Pudahuel,2021-1,convenio_marco,Grande,115319331,40,14,9
Pudahuel,2021-1,convenio_marco,Mediana,12301442,4,4,4
Pudahuel,2021-1,convenio_marco,Micro,328303298,110,47,16
Pudahuel,2021-1,convenio_marco,Pequeña,55097347,20,15,9
Pudahuel,2021-1,licitacion,Grande,8220805197,7,7,7
Pudahuel,2021-1,licitacion,Mediana,4073803500,243,23,2
Pudahuel,2021-1,licitacion,Micro,105741802,9,9,9
Pudahuel,2021-1,licitacion,Pequeña,867439263,18,16,10
Pudahuel,2021-1,trato_directo,Grande,8520364,37,8,5
Pudahuel,2021-1,trato_directo,Mediana,575040,1,1,1
Pudahuel,2021-1,trato_directo,Micro,66337303,82,31,21
Pudahuel,2021-1,trato_directo,NoClasificado,18000000,1,1,1
Pudahuel,2021-1,trato_directo,Pequeña,148103956,16,14,10
Pudahuel,2021-2,compra_agil,Grande,21535770,675,32,11
Pudahuel,2021-2,compra_agil,Mediana,66299006,2835,34,9
Pudahuel,2021-2,compra_agil,Micro,232395077,6420,161,93
Pudahuel,2021-2,compra_agil,NoClasificado,57875094,999,32,23
Pudahuel,2021-2,compra_agil,Pequeña,22700783,330,35,25
Pudahuel,2021-2,convenio_marco,Grande,860972269,51,17,7
Pudahuel,2021-2,convenio_marco,Mediana,17140686,8,6,6
Pudahuel,2021-2,convenio_marco,Micro,289188597,36,14,8
Pudahuel,2021-2,convenio_marco,Pequeña,10861290,7,5,4
Pudahuel,2021-2,licitacion,Grande,150692014,10,7,7
Pudahuel,2021-2,licitacion,Mediana,278607470,7,7,4
Pudahuel,2021-2,licitacion,Micro,467062295,107,42,27
Pudahuel,2021-2,licitacion,NoClasificado,91068332,6,6,6
Pudahuel,2021-2,licitacion,Pequeña,395446644,10,10,9
Pudahuel,2021-2,trato_directo,Grande,49294884,9,9,7
Pudahuel,2021-2,trato_directo,Mediana,44182064,14,5,5
Pudahuel,2021-2,trato_directo,Micro,129072965,64,21,16
Pudahuel,2021-2,trato_directo,NoClasificado,179101938,9,9,7
Pudahuel,2021-2,trato_directo,Pequeña,73448955,25,17,15
Pudahuel,2022-1,compra_agil,Grande,20569102,345,24,12
Pudahuel,2022-1,compra_agil,Mediana,13562962,96,12,8
Pudahuel,2022-1,compra_agil,Micro,158934081,4083,105,62
Pudahuel,2022-1,compra_agil,NoClasificado,68640754,926,30,20
Pudahuel,2022-1,compra_agil,Pequeña,36099328,1395,35,27
Pudahuel,2022-1,convenio_marco,Grande,219573353,30,20,12
Pudahuel,2022-1,convenio_marco,Mediana,62948290,17,10,6
Pudahuel,2022-1,convenio_marco,Micro,56856050,14,9,4
Pudahuel,2022-1,convenio_marco,Pequeña,49227500,3,3,1
Pudahuel,2022-1,licitacion,Grande,205479335,6,6,5
Pudahuel,2022-1,licitacion,Mediana,152250446,17,9,7
Pudahuel,2022-1,licitacion,Micro,321018707,35,30,20
Pudahuel,2022-1,licitacion,NoClasificado,32656000,8,6,6
Pudahuel,2022-1,licitacion,Pequeña,58832468,5,5,5
Pudahuel,2022-1,trato_directo,Grande,96974300,74,13,10
Pudahuel,2022-1,trato_directo,Mediana,19197636,3,3,3
Pudahuel,2022-1,trato_directo,Micro,155208913,31,27,17
Pudahuel,2022-1,trato_directo,NoClasificado,34210008,6,5,4
Pudahuel,2022-1,trato_directo,Pequeña,842153614,5,5,4
Pudahuel,2022-2,convenio_marco,Grande,390399836,67,23,16
Pudahuel,2022-2,convenio_marco,Mediana,28530907,6,6,5
Pudahuel,2022-2,convenio_marco,Micro,11902228,4,4,3
Pudahuel,2022-2,convenio_marco,NoClasificado,14832285,1,1,1
Pudahuel,2022-2,convenio_marco,Pequeña,60719650,7,5,3
Pudahuel,2022-2,licitacion,Grande,447102599,38,9,8
Pudahuel,2022-2,licitacion,Mediana,74334528,33,5,4
Pudahuel,2022-2,licitacion,Micro,218141780,34,21,15
Pudahuel,2022-2,licitacion,NoClasificado,32313265,5,4,4
Pudahuel,2022-2,licitacion,Pequeña,541215072,32,19,17
Pudahuel,2022-2,trato_directo,Grande,178603116,10,10,9
Pudahuel,2022-2,trato_directo,Mediana,299119600,6,6,6
Pudahuel,2022-2,trato_directo,Micro,43183299,18,17,12
Pudahuel,2022-2,trato_directo,NoClasificado,22184874,1,1,1
Pudahuel,2022-2,trato_directo,Pequeña,131018162,7,4,4
Pudahuel,2023-1,compra_agil,Grande,12160500,74,27,19
Pudahuel,2023-1,compra_agil,Mediana,18717013,50,21,16
Pudahuel,2023-1,compra_agil,Micro,46747597,201,78,43
